epoch,loss_sup,loss_cons,loss_total,val_loss,val_iou,val_precision,val_recall,val_f1
0,"tf.Tensor(0.63771427, shape=(), dtype=float32)","tf.Tensor(0.007723185, shape=(), dtype=float32)","tf.Tensor(0.6377663, shape=(), dtype=float32)",0.44239288568496704,0.49643006920814514,0.6029563546180725,0.834299623966217,0.6456220149993896
1,"tf.Tensor(0.6187792, shape=(), dtype=float32)","tf.Tensor(0.01218677, shape=(), dtype=float32)","tf.Tensor(0.61889315, shape=(), dtype=float32)",0.3800533413887024,0.543758749961853,0.6890370845794678,0.7973209619522095,0.6896944046020508
2,"tf.Tensor(0.62624645, shape=(), dtype=float32)","tf.Tensor(0.010243413, shape=(), dtype=float32)","tf.Tensor(0.62637794, shape=(), dtype=float32)",0.3826819956302643,0.519497811794281,0.6026625633239746,0.896027147769928,0.6663710474967957
3,"tf.Tensor(0.6067319, shape=(), dtype=float32)","tf.Tensor(0.016089192, shape=(), dtype=float32)","tf.Tensor(0.6070122, shape=(), dtype=float32)",0.34646257758140564,0.5584657192230225,0.6842721700668335,0.8408695459365845,0.7015459537506104
4,"tf.Tensor(0.5825564, shape=(), dtype=float32)","tf.Tensor(0.013996273, shape=(), dtype=float32)","tf.Tensor(0.5828838, shape=(), dtype=float32)",0.3312118947505951,0.5686611533164978,0.6836117506027222,0.865635871887207,0.7114982604980469
5,"tf.Tensor(0.60570824, shape=(), dtype=float32)","tf.Tensor(0.017832167, shape=(), dtype=float32)","tf.Tensor(0.6062619, shape=(), dtype=float32)",0.33245712518692017,0.5552166700363159,0.6656259894371033,0.8823791146278381,0.6984257698059082
6,"tf.Tensor(0.63671803, shape=(), dtype=float32)","tf.Tensor(0.009046911, shape=(), dtype=float32)","tf.Tensor(0.6370868, shape=(), dtype=float32)",0.3213128447532654,0.5641056895256042,0.6750674843788147,0.8692571520805359,0.7066740989685059
7,"tf.Tensor(0.5989187, shape=(), dtype=float32)","tf.Tensor(0.012306032, shape=(), dtype=float32)","tf.Tensor(0.59957, shape=(), dtype=float32)",0.3135179579257965,0.5692005157470703,0.6673887372016907,0.8941339254379272,0.7103573083877563
8,"tf.Tensor(0.61780846, shape=(), dtype=float32)","tf.Tensor(0.018595258, shape=(), dtype=float32)","tf.Tensor(0.61907214, shape=(), dtype=float32)",0.29647132754325867,0.5850794911384583,0.6980414986610413,0.8695319890975952,0.7242672443389893
9,"tf.Tensor(0.60780215, shape=(), dtype=float32)","tf.Tensor(0.017951876, shape=(), dtype=float32)","tf.Tensor(0.6093513, shape=(), dtype=float32)",0.3196282386779785,0.5535539388656616,0.6515276432037354,0.8916622996330261,0.697094202041626
10,"tf.Tensor(0.5735389, shape=(), dtype=float32)","tf.Tensor(0.010917163, shape=(), dtype=float32)","tf.Tensor(0.574722, shape=(), dtype=float32)",0.28616419434547424,0.5970123410224915,0.7326316237449646,0.8445671796798706,0.7343677878379822
11,"tf.Tensor(0.6073071, shape=(), dtype=float32)","tf.Tensor(0.018726058, shape=(), dtype=float32)","tf.Tensor(0.60982734, shape=(), dtype=float32)",0.2825354039669037,0.5996734499931335,0.7402933835983276,0.8302909731864929,0.7377661466598511
12,"tf.Tensor(0.6136904, shape=(), dtype=float32)","tf.Tensor(0.01584191, shape=(), dtype=float32)","tf.Tensor(0.61630905, shape=(), dtype=float32)",0.2799622416496277,0.6004568338394165,0.7481632828712463,0.8020603060722351,0.7389829158782959
13,"tf.Tensor(0.60498637, shape=(), dtype=float32)","tf.Tensor(0.016102089, shape=(), dtype=float32)","tf.Tensor(0.6082193, shape=(), dtype=float32)",0.2808404862880707,0.5996240973472595,0.75087970495224,0.81491619348526,0.7363995313644409
14,"tf.Tensor(0.6189527, shape=(), dtype=float32)","tf.Tensor(0.018136105, shape=(), dtype=float32)","tf.Tensor(0.6233267, shape=(), dtype=float32)",0.28559064865112305,0.5884799957275391,0.7188032269477844,0.8466543555259705,0.7260351181030273
15,"tf.Tensor(0.6103029, shape=(), dtype=float32)","tf.Tensor(0.015645985, shape=(), dtype=float32)","tf.Tensor(0.61478555, shape=(), dtype=float32)",0.27638423442840576,0.6026104688644409,0.7547276020050049,0.8180308938026428,0.73796546459198
16,"tf.Tensor(0.60164344, shape=(), dtype=float32)","tf.Tensor(0.015687471, shape=(), dtype=float32)","tf.Tensor(0.6069237, shape=(), dtype=float32)",0.27971789240837097,0.5983983278274536,0.7657548189163208,0.8044804334640503,0.7334294319152832
17,"tf.Tensor(0.60326815, shape=(), dtype=float32)","tf.Tensor(0.017049648, shape=(), dtype=float32)","tf.Tensor(0.60993564, shape=(), dtype=float32)",0.2819150388240814,0.5938034653663635,0.7495046854019165,0.8171889185905457,0.7299121618270874
18,"tf.Tensor(0.5914527, shape=(), dtype=float32)","tf.Tensor(0.01793926, shape=(), dtype=float32)","tf.Tensor(0.59951335, shape=(), dtype=float32)",0.26663997769355774,0.6141836643218994,0.7848827242851257,0.7995492815971375,0.7463844418525696
19,"tf.Tensor(0.573542, shape=(), dtype=float32)","tf.Tensor(0.018250426, shape=(), dtype=float32)","tf.Tensor(0.5828602, shape=(), dtype=float32)",0.27607783675193787,0.5989373326301575,0.7683106064796448,0.7883749008178711,0.7353718280792236
20,"tf.Tensor(0.58569133, shape=(), dtype=float32)","tf.Tensor(0.014656429, shape=(), dtype=float32)","tf.Tensor(0.59410053, shape=(), dtype=float32)",0.28230082988739014,0.5899120569229126,0.7440739274024963,0.8078716993331909,0.7293673157691956
21,"tf.Tensor(0.557407, shape=(), dtype=float32)","tf.Tensor(0.011395144, shape=(), dtype=float32)","tf.Tensor(0.5646729, shape=(), dtype=float32)",0.27965307235717773,0.590691328048706,0.7369850873947144,0.820543646812439,0.730134129524231
22,"tf.Tensor(0.5938841, shape=(), dtype=float32)","tf.Tensor(0.010012352, shape=(), dtype=float32)","tf.Tensor(0.6009006, shape=(), dtype=float32)",0.28341197967529297,0.5901625752449036,0.7651751041412354,0.7851153016090393,0.7279684543609619
23,"tf.Tensor(0.63819563, shape=(), dtype=float32)","tf.Tensor(0.013653976, shape=(), dtype=float32)","tf.Tensor(0.6485957, shape=(), dtype=float32)",0.2744293510913849,0.5984644889831543,0.7705148458480835,0.7881549000740051,0.736138105392456
24,"tf.Tensor(0.6035993, shape=(), dtype=float32)","tf.Tensor(0.016655799, shape=(), dtype=float32)","tf.Tensor(0.6172359, shape=(), dtype=float32)",0.26518774032592773,0.6087134480476379,0.7642999887466431,0.8046590089797974,0.7447183728218079
25,"tf.Tensor(0.5998554, shape=(), dtype=float32)","tf.Tensor(0.018077198, shape=(), dtype=float32)","tf.Tensor(0.6155884, shape=(), dtype=float32)",0.29747939109802246,0.5753327012062073,0.8123804926872253,0.7027844786643982,0.7133616209030151
26,"tf.Tensor(0.61392474, shape=(), dtype=float32)","tf.Tensor(0.014774154, shape=(), dtype=float32)","tf.Tensor(0.6274423, shape=(), dtype=float32)",0.284889817237854,0.5902438759803772,0.8057416081428528,0.7370702624320984,0.726368248462677
27,"tf.Tensor(0.60075366, shape=(), dtype=float32)","tf.Tensor(0.015435108, shape=(), dtype=float32)","tf.Tensor(0.615436, shape=(), dtype=float32)",0.29750311374664307,0.5717206597328186,0.784919798374176,0.728419840335846,0.7113038897514343
28,"tf.Tensor(0.60519755, shape=(), dtype=float32)","tf.Tensor(0.012840217, shape=(), dtype=float32)","tf.Tensor(0.6177556, shape=(), dtype=float32)",0.30225318670272827,0.5703118443489075,0.8257335424423218,0.6922723650932312,0.7093191146850586
29,"tf.Tensor(0.59875244, shape=(), dtype=float32)","tf.Tensor(0.009641556, shape=(), dtype=float32)","tf.Tensor(0.60834056, shape=(), dtype=float32)",0.28651225566864014,0.5872114896774292,0.7927640080451965,0.752957820892334,0.725456714630127
30,"tf.Tensor(0.59688926, shape=(), dtype=float32)","tf.Tensor(0.010588355, shape=(), dtype=float32)","tf.Tensor(0.6074776, shape=(), dtype=float32)",0.28672850131988525,0.5885304808616638,0.7857322692871094,0.7674515843391418,0.7250844240188599
31,"tf.Tensor(0.6247596, shape=(), dtype=float32)","tf.Tensor(0.010779177, shape=(), dtype=float32)","tf.Tensor(0.6355388, shape=(), dtype=float32)",0.2954513430595398,0.5842338800430298,0.8081778883934021,0.7472593784332275,0.7177144289016724
32,"tf.Tensor(0.5943303, shape=(), dtype=float32)","tf.Tensor(0.011404129, shape=(), dtype=float32)","tf.Tensor(0.60573447, shape=(), dtype=float32)",0.2825470268726349,0.5965080261230469,0.7881831526756287,0.7741584777832031,0.7305410504341125
33,"tf.Tensor(0.5894654, shape=(), dtype=float32)","tf.Tensor(0.009417359, shape=(), dtype=float32)","tf.Tensor(0.59888273, shape=(), dtype=float32)",0.2906358540058136,0.5844444036483765,0.7472215294837952,0.7999221086502075,0.7230640649795532
34,"tf.Tensor(0.58400965, shape=(), dtype=float32)","tf.Tensor(0.008568325, shape=(), dtype=float32)","tf.Tensor(0.592578, shape=(), dtype=float32)",0.3076450824737549,0.56955486536026,0.8101640939712524,0.7052789330482483,0.7063906192779541
35,"tf.Tensor(0.6084517, shape=(), dtype=float32)","tf.Tensor(0.009283435, shape=(), dtype=float32)","tf.Tensor(0.61773515, shape=(), dtype=float32)",0.30232900381088257,0.5770440697669983,0.8057360649108887,0.7122794389724731,0.7153447866439819
36,"tf.Tensor(0.65694225, shape=(), dtype=float32)","tf.Tensor(0.008943233, shape=(), dtype=float32)","tf.Tensor(0.6658855, shape=(), dtype=float32)",0.28969621658325195,0.5865635871887207,0.784423291683197,0.7543960213661194,0.7252788543701172
