epoch,loss_sup,loss_cons,loss_total,val_loss,val_iou,val_precision,val_recall,val_f1
36,"tf.Tensor(0.60033023, shape=(), dtype=float32)","tf.Tensor(0.009896699, shape=(), dtype=float32)","tf.Tensor(0.6102269, shape=(), dtype=float32)",0.3848181366920471,0.48090165853500366,0.6620154976844788,0.6985197067260742,0.6266835331916809
37,"tf.Tensor(0.6299716, shape=(), dtype=float32)","tf.Tensor(0.010702474, shape=(), dtype=float32)","tf.Tensor(0.6406741, shape=(), dtype=float32)",0.3698897063732147,0.49569469690322876,0.6747037768363953,0.7212765216827393,0.641630232334137
38,"tf.Tensor(0.585116, shape=(), dtype=float32)","tf.Tensor(0.009070983, shape=(), dtype=float32)","tf.Tensor(0.594187, shape=(), dtype=float32)",0.39390829205513,0.47611287236213684,0.6897732615470886,0.6699087023735046,0.6159670948982239
39,"tf.Tensor(0.60923123, shape=(), dtype=float32)","tf.Tensor(0.010101736, shape=(), dtype=float32)","tf.Tensor(0.61933297, shape=(), dtype=float32)",0.4014548659324646,0.46635866165161133,0.7255385518074036,0.6357969641685486,0.6066662669181824
40,"tf.Tensor(0.5886911, shape=(), dtype=float32)","tf.Tensor(0.010086816, shape=(), dtype=float32)","tf.Tensor(0.59877795, shape=(), dtype=float32)",0.4109193682670593,0.45944154262542725,0.6979503035545349,0.6595373749732971,0.594680666923523
41,"tf.Tensor(0.6044292, shape=(), dtype=float32)","tf.Tensor(0.008373291, shape=(), dtype=float32)","tf.Tensor(0.6128025, shape=(), dtype=float32)",0.3785795271396637,0.48773616552352905,0.6706216931343079,0.7059744000434875,0.6297039985656738
42,"tf.Tensor(0.6036135, shape=(), dtype=float32)","tf.Tensor(0.008647903, shape=(), dtype=float32)","tf.Tensor(0.6122614, shape=(), dtype=float32)",0.3758503496646881,0.48833703994750977,0.6325075030326843,0.7475798726081848,0.6337864995002747
43,"tf.Tensor(0.6261897, shape=(), dtype=float32)","tf.Tensor(0.009207893, shape=(), dtype=float32)","tf.Tensor(0.6353976, shape=(), dtype=float32)",0.36977243423461914,0.4952841103076935,0.66973876953125,0.7226238250732422,0.6389257311820984
44,"tf.Tensor(0.5961968, shape=(), dtype=float32)","tf.Tensor(0.007981656, shape=(), dtype=float32)","tf.Tensor(0.6041784, shape=(), dtype=float32)",0.39818182587623596,0.47170332074165344,0.6694892048835754,0.681347131729126,0.6122486591339111
45,"tf.Tensor(0.5717888, shape=(), dtype=float32)","tf.Tensor(0.009250249, shape=(), dtype=float32)","tf.Tensor(0.581039, shape=(), dtype=float32)",0.4114331007003784,0.4553385376930237,0.7263495326042175,0.6238129734992981,0.5937206745147705
46,"tf.Tensor(0.60629964, shape=(), dtype=float32)","tf.Tensor(0.009569219, shape=(), dtype=float32)","tf.Tensor(0.61586887, shape=(), dtype=float32)",0.4497513771057129,0.42213547229766846,0.7443029880523682,0.5643768310546875,0.5541229248046875
47,"tf.Tensor(0.60723805, shape=(), dtype=float32)","tf.Tensor(0.0073703197, shape=(), dtype=float32)","tf.Tensor(0.61460835, shape=(), dtype=float32)",0.4087460935115814,0.4660751521587372,0.7253427505493164,0.6339111924171448,0.6021121740341187
48,"tf.Tensor(0.61868787, shape=(), dtype=float32)","tf.Tensor(0.007684609, shape=(), dtype=float32)","tf.Tensor(0.62637246, shape=(), dtype=float32)",0.4413495361804962,0.43170785903930664,0.7753060460090637,0.5570317506790161,0.5672078728675842
49,"tf.Tensor(0.60273767, shape=(), dtype=float32)","tf.Tensor(0.0074175354, shape=(), dtype=float32)","tf.Tensor(0.6101552, shape=(), dtype=float32)",0.43855899572372437,0.4348446726799011,0.7675653100013733,0.5677145719528198,0.5685082077980042
50,"tf.Tensor(0.6029215, shape=(), dtype=float32)","tf.Tensor(0.007610504, shape=(), dtype=float32)","tf.Tensor(0.610532, shape=(), dtype=float32)",0.3750758767127991,0.4922887086868286,0.6757730841636658,0.7073955535888672,0.633082926273346
51,"tf.Tensor(0.60295904, shape=(), dtype=float32)","tf.Tensor(0.008568887, shape=(), dtype=float32)","tf.Tensor(0.6115279, shape=(), dtype=float32)",0.4114566743373871,0.4580419659614563,0.6996290683746338,0.6609813570976257,0.589231550693512
52,"tf.Tensor(0.61854494, shape=(), dtype=float32)","tf.Tensor(0.005639692, shape=(), dtype=float32)","tf.Tensor(0.6241846, shape=(), dtype=float32)",0.39576634764671326,0.47191837430000305,0.6873114109039307,0.6688176393508911,0.6115872263908386
53,"tf.Tensor(0.6231283, shape=(), dtype=float32)","tf.Tensor(0.008076886, shape=(), dtype=float32)","tf.Tensor(0.6312052, shape=(), dtype=float32)",0.3997562825679779,0.47426167130470276,0.6758384704589844,0.68021160364151,0.6114566326141357
54,"tf.Tensor(0.60525894, shape=(), dtype=float32)","tf.Tensor(0.004894505, shape=(), dtype=float32)","tf.Tensor(0.61015344, shape=(), dtype=float32)",0.42044588923454285,0.45231103897094727,0.7031275033950806,0.6268924474716187,0.5875027179718018
55,"tf.Tensor(0.60412884, shape=(), dtype=float32)","tf.Tensor(0.0067116623, shape=(), dtype=float32)","tf.Tensor(0.6108405, shape=(), dtype=float32)",0.44380173087120056,0.43198835849761963,0.7382953763008118,0.5683909058570862,0.5661522150039673
56,"tf.Tensor(0.6002208, shape=(), dtype=float32)","tf.Tensor(0.006917766, shape=(), dtype=float32)","tf.Tensor(0.6071386, shape=(), dtype=float32)",0.4629741311073303,0.4146456718444824,0.7469940185546875,0.5604678392410278,0.5455455780029297
57,"tf.Tensor(0.6026089, shape=(), dtype=float32)","tf.Tensor(0.006910577, shape=(), dtype=float32)","tf.Tensor(0.6095195, shape=(), dtype=float32)",0.4348551332950592,0.437791109085083,0.7016063332557678,0.6157500147819519,0.5702481269836426
58,"tf.Tensor(0.61503863, shape=(), dtype=float32)","tf.Tensor(0.006650507, shape=(), dtype=float32)","tf.Tensor(0.62168914, shape=(), dtype=float32)",0.43053844571113586,0.44415080547332764,0.7245273590087891,0.6024258732795715,0.575876772403717
59,"tf.Tensor(0.6162443, shape=(), dtype=float32)","tf.Tensor(0.005637138, shape=(), dtype=float32)","tf.Tensor(0.6218814, shape=(), dtype=float32)",0.4039320945739746,0.470725953578949,0.6921451687812805,0.6644864082336426,0.6051884889602661
60,"tf.Tensor(0.5974413, shape=(), dtype=float32)","tf.Tensor(0.0067427224, shape=(), dtype=float32)","tf.Tensor(0.60418403, shape=(), dtype=float32)",0.5222125053405762,0.36358341574668884,0.79618239402771,0.4724639654159546,0.4906899929046631
61,"tf.Tensor(0.6040939, shape=(), dtype=float32)","tf.Tensor(0.0077343234, shape=(), dtype=float32)","tf.Tensor(0.6118282, shape=(), dtype=float32)",0.3871244490146637,0.4831392765045166,0.701084315776825,0.6709981560707092,0.6197747588157654
62,"tf.Tensor(0.59365225, shape=(), dtype=float32)","tf.Tensor(0.00599117, shape=(), dtype=float32)","tf.Tensor(0.5996434, shape=(), dtype=float32)",0.45979174971580505,0.4202743172645569,0.7683787941932678,0.5589187741279602,0.5437399744987488
63,"tf.Tensor(0.6026244, shape=(), dtype=float32)","tf.Tensor(0.0060054073, shape=(), dtype=float32)","tf.Tensor(0.6086298, shape=(), dtype=float32)",0.37779906392097473,0.48673543334007263,0.7120927572250366,0.6705120205879211,0.6274003982543945
64,"tf.Tensor(0.604215, shape=(), dtype=float32)","tf.Tensor(0.0061244876, shape=(), dtype=float32)","tf.Tensor(0.6103395, shape=(), dtype=float32)",0.4515220522880554,0.4204379618167877,0.7295073866844177,0.5927358269691467,0.5461378693580627
65,"tf.Tensor(0.6012397, shape=(), dtype=float32)","tf.Tensor(0.005864727, shape=(), dtype=float32)","tf.Tensor(0.6071044, shape=(), dtype=float32)",0.4776279032230377,0.3995247185230255,0.7670571208000183,0.5316401720046997,0.5239500403404236
66,"tf.Tensor(0.56928533, shape=(), dtype=float32)","tf.Tensor(0.006621884, shape=(), dtype=float32)","tf.Tensor(0.57590723, shape=(), dtype=float32)",0.4210067093372345,0.4544644355773926,0.7270494103431702,0.6197898387908936,0.5860245227813721
67,"tf.Tensor(0.60595393, shape=(), dtype=float32)","tf.Tensor(0.008109854, shape=(), dtype=float32)","tf.Tensor(0.6140638, shape=(), dtype=float32)",0.4686499834060669,0.41003933548927307,0.7734965085983276,0.5344322919845581,0.5384705066680908
68,"tf.Tensor(0.60303557, shape=(), dtype=float32)","tf.Tensor(0.0061842278, shape=(), dtype=float32)","tf.Tensor(0.6092198, shape=(), dtype=float32)",0.43516287207603455,0.44234952330589294,0.7364882826805115,0.5993866920471191,0.5738775134086609
69,"tf.Tensor(0.6007344, shape=(), dtype=float32)","tf.Tensor(0.0063201976, shape=(), dtype=float32)","tf.Tensor(0.6070546, shape=(), dtype=float32)",0.4614405035972595,0.41209331154823303,0.7266209125518799,0.5624910593032837,0.5434926748275757
70,"tf.Tensor(0.61131716, shape=(), dtype=float32)","tf.Tensor(0.005479356, shape=(), dtype=float32)","tf.Tensor(0.6167965, shape=(), dtype=float32)",0.477249413728714,0.4052538573741913,0.766857385635376,0.5460492372512817,0.5288958549499512
71,"tf.Tensor(0.601378, shape=(), dtype=float32)","tf.Tensor(0.0063408334, shape=(), dtype=float32)","tf.Tensor(0.6077189, shape=(), dtype=float32)",0.4203924238681793,0.44873949885368347,0.7301158905029297,0.6122010350227356,0.5835594534873962
72,"tf.Tensor(0.57132715, shape=(), dtype=float32)","tf.Tensor(0.004780384, shape=(), dtype=float32)","tf.Tensor(0.57610756, shape=(), dtype=float32)",0.44945162534713745,0.4260064363479614,0.7562000751495361,0.5651906132698059,0.5527048110961914
73,"tf.Tensor(0.60152173, shape=(), dtype=float32)","tf.Tensor(0.0050604637, shape=(), dtype=float32)","tf.Tensor(0.60658216, shape=(), dtype=float32)",0.43032753467559814,0.44499462842941284,0.7435638904571533,0.5878639817237854,0.5768204927444458
74,"tf.Tensor(0.61661685, shape=(), dtype=float32)","tf.Tensor(0.0057075825, shape=(), dtype=float32)","tf.Tensor(0.6223244, shape=(), dtype=float32)",0.43323132395744324,0.43754711747169495,0.7593492269515991,0.585467517375946,0.5724627375602722
75,"tf.Tensor(0.6047715, shape=(), dtype=float32)","tf.Tensor(0.0047735167, shape=(), dtype=float32)","tf.Tensor(0.609545, shape=(), dtype=float32)",0.4314333200454712,0.440365731716156,0.7530322670936584,0.5964787006378174,0.5748871564865112
76,"tf.Tensor(0.61126757, shape=(), dtype=float32)","tf.Tensor(0.0050621, shape=(), dtype=float32)","tf.Tensor(0.61632967, shape=(), dtype=float32)",0.45340240001678467,0.4175506830215454,0.7310205698013306,0.5743916034698486,0.5478935837745667
77,"tf.Tensor(0.62702, shape=(), dtype=float32)","tf.Tensor(0.0056621474, shape=(), dtype=float32)","tf.Tensor(0.63268214, shape=(), dtype=float32)",0.4993462860584259,0.37602102756500244,0.7889254093170166,0.470561146736145,0.5059220194816589
78,"tf.Tensor(0.6011843, shape=(), dtype=float32)","tf.Tensor(0.0053371307, shape=(), dtype=float32)","tf.Tensor(0.6065214, shape=(), dtype=float32)",0.45800986886024475,0.41923171281814575,0.7556543946266174,0.5738460421562195,0.5441938638687134
79,"tf.Tensor(0.59710807, shape=(), dtype=float32)","tf.Tensor(0.0061405506, shape=(), dtype=float32)","tf.Tensor(0.6032486, shape=(), dtype=float32)",0.45017704367637634,0.4267190992832184,0.7453379034996033,0.6028996109962463,0.555561363697052
