epoch,loss_sup,loss_cons,loss_total,val_loss,val_iou,val_precision,val_recall,val_f1
0,"tf.Tensor(0.72166145, shape=(), dtype=float32)","tf.Tensor(0.00607541, shape=(), dtype=float32)","tf.Tensor(0.7217024, shape=(), dtype=float32)",0.5156861543655396,0.40713536739349365,0.4733166992664337,0.8683707118034363,0.5597280859947205
1,"tf.Tensor(0.6956797, shape=(), dtype=float32)","tf.Tensor(0.007251007, shape=(), dtype=float32)","tf.Tensor(0.69574755, shape=(), dtype=float32)",0.4705163836479187,0.43235087394714355,0.488760381937027,0.9386241436004639,0.583247184753418
2,"tf.Tensor(0.70729357, shape=(), dtype=float32)","tf.Tensor(0.010547139, shape=(), dtype=float32)","tf.Tensor(0.70742893, shape=(), dtype=float32)",0.4326425790786743,0.48421022295951843,0.5810369253158569,0.8511666059494019,0.6372206807136536
3,"tf.Tensor(0.7073902, shape=(), dtype=float32)","tf.Tensor(0.008793989, shape=(), dtype=float32)","tf.Tensor(0.7075434, shape=(), dtype=float32)",0.39783674478530884,0.5146745443344116,0.6259972453117371,0.8232394456863403,0.6654126048088074
4,"tf.Tensor(0.7186985, shape=(), dtype=float32)","tf.Tensor(0.019557705, shape=(), dtype=float32)","tf.Tensor(0.7191559, shape=(), dtype=float32)",0.3846501111984253,0.5219926834106445,0.6262288093566895,0.8372208476066589,0.672349214553833
5,"tf.Tensor(0.7367231, shape=(), dtype=float32)","tf.Tensor(0.0151709, shape=(), dtype=float32)","tf.Tensor(0.7371941, shape=(), dtype=float32)",0.3662740886211395,0.5338223576545715,0.6460443139076233,0.84022057056427,0.6808491945266724
6,"tf.Tensor(0.7070031, shape=(), dtype=float32)","tf.Tensor(0.017770035, shape=(), dtype=float32)","tf.Tensor(0.7077275, shape=(), dtype=float32)",0.36664682626724243,0.5276027917861938,0.6506943106651306,0.795054018497467,0.6770622134208679
7,"tf.Tensor(0.655979, shape=(), dtype=float32)","tf.Tensor(0.018651728, shape=(), dtype=float32)","tf.Tensor(0.6569661, shape=(), dtype=float32)",0.3426106572151184,0.5526661276817322,0.6807807087898254,0.8136062622070312,0.6980503797531128
8,"tf.Tensor(0.6759252, shape=(), dtype=float32)","tf.Tensor(0.015521351, shape=(), dtype=float32)","tf.Tensor(0.67697996, shape=(), dtype=float32)",0.3456423878669739,0.544055700302124,0.6704584360122681,0.8119932413101196,0.6913374662399292
9,"tf.Tensor(0.6799473, shape=(), dtype=float32)","tf.Tensor(0.010058565, shape=(), dtype=float32)","tf.Tensor(0.6808153, shape=(), dtype=float32)",0.3379956781864166,0.5499987602233887,0.6670444011688232,0.8439074754714966,0.6951169371604919
